3.0225022, 56303.172, -0.64730054, -12057.915, 79.952637, 11736.298, 13.266751, 420.25146, 1345.4337, 1139.7024, 457.04547, 11965.552, 7899.0112, 56303.172
3.0233572, 56319.098, -0.64672351, -12047.165, 79.955254, 11740.327, 13.267510, 420.32214, 1345.6077, 1139.9128, 457.14020, 11968.405, 7945.0439, 56319.098
3.0239675, 56330.465, -0.64616960, -12036.848, 79.960579, 11743.400, 13.267585, 420.34393, 1345.7086, 1140.0472, 457.20621, 11970.951, 7987.8506, 56330.465
3.0243242, 56337.109, -0.64564729, -12027.117, 79.949333, 11745.590, 13.267967, 420.37753, 1345.8066, 1140.1638, 457.24918, 11973.081, 8027.4971, 56337.109
3.0247700, 56345.414, -0.64522707, -12019.290, 79.960655, 11747.650, 13.268474, 420.41525, 1345.7948, 1140.1882, 457.27139, 11974.852, 8064.1274, 56345.414
3.0252209, 56353.812, -0.64488572, -12012.931, 79.938484, 11749.495, 13.266379, 420.39575, 1345.9086, 1140.3284, 457.33554, 11976.541, 8097.9336, 56353.812
3.0261626, 56371.355, -0.64457852, -12007.209, 79.972763, 11752.808, 13.272202, 420.55737, 1346.0013, 1140.3969, 457.31482, 11978.032, 8129.2334, 56371.355
3.0263436, 56374.727, -0.64416826, -11999.566, 79.964668, 11754.286, 13.269540, 420.47772, 1346.0062, 1140.4889, 457.39578, 11979.562, 8158.4497, 56374.727
3.0267806, 56382.871, -0.64389306, -11994.439, 79.970108, 11756.148, 13.271603, 420.53940, 1346.1830, 1140.6410, 457.44284, 11980.886, 8185.8467, 56382.871
3.0272956, 56392.461, -0.64362538, -11989.453, 79.991158, 11758.481, 13.274008, 420.69916, 1346.3031, 1140.7128, 457.41879, 11982.008, 8195.8750, 56392.461
3.0275083, 56396.426, -0.64339954, -11985.247, 79.991295, 11759.962, 13.274122, 420.69250, 1346.3240, 1140.7738, 457.45895, 11983.084, 8200.9668, 56396.426
3.0278893, 56403.520, -0.64320815, -11981.682, 79.981934, 11761.330, 13.274012, 420.67316, 1346.3342, 1140.8157, 457.47366, 11984.052, 8206.0068, 56403.520
3.0281029, 56407.500, -0.64303792, -11978.511, 79.990395, 11762.592, 13.274751, 420.74893, 1346.4198, 1140.8845, 457.48846, 11984.866, 8210.9912, 56407.500
3.0282767, 56410.738, -0.64284760, -11974.965, 79.992226, 11763.513, 13.274325, 420.75513, 1346.4458, 1140.9305, 457.49722, 11985.555, 8215.9160, 56410.738
