0.99537060E-1, 2.3456554, 0.11219488E-1, 0.58338034, 0.69421953, 0.50972027, 5.5894704, 61.899986, 36.928951, 0.10103062, 26.437618, 0.38162172E-1, 0.10273397E-1, 31.003054, 55211.180, 109654.51, 400883.09, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99572182E-1, 2.3462980, 0.11222944E-1, 0.58344823, 0.69427216, 0.50976306, 5.5899510, 61.916992, 37.013008, 0.97024709E-1, 26.457335, 0.37581179E-1, 0.10621776E-1, 31.008966, 57052.789, 113144.45, 409174.62, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99567413E-1, 2.3472595, 0.11223986E-1, 0.58368260, 0.69441980, 0.50989181, 5.5909023, 61.931820, 37.089474, 0.93186133E-1, 26.478653, 0.37299685E-1, 0.10955404E-1, 31.017220, 58819.375, 116483.91, 417780.19, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99570677E-1, 2.3480654, 0.11224628E-1, 0.58378071, 0.69450593, 0.50996238, 5.5920000, 61.946587, 37.159363, 0.88781528E-1, 26.496103, 0.37270017E-1, 0.11273220E-1, 31.024565, 60511.082, 119672.27, 426692.81, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99577308E-1, 2.3486800, 0.11224691E-1, 0.58381099, 0.69454014, 0.50999051, 5.5926585, 61.959766, 37.223198, 0.84954567E-1, 26.513134, 0.35397604E-1, 0.11576300E-1, 31.029020, 62125.543, 122706.58, 435889.72, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99563301E-1, 2.3491178, 0.11225015E-1, 0.58385766, 0.69458902, 0.51003110, 5.5931106, 61.970802, 37.281521, 0.81263408E-1, 26.526964, 0.35461657E-1, 0.11865681E-1, 31.032763, 63669.613, 125601.81, 445327.44, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99577397E-1, 2.3495300, 0.11225443E-1, 0.58391005, 0.69458097, 0.51003301, 5.5933175, 61.979935, 37.335361, 0.78342259E-1, 26.540964, 0.36624037E-1, 0.12147001E-1, 31.036346, 65155.938, 128382.20, 455015.09, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99549800E-1, 2.3498988, 0.11223670E-1, 0.58388293, 0.69462287, 0.51006341, 5.5940204, 61.988686, 37.385345, 0.74147016E-1, 26.551756, 0.36464382E-1, 0.12416453E-1, 31.040028, 66576.211, 131032.52, 464893.44, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99592477E-1, 2.3505614, 0.11228598E-1, 0.58410746, 0.69468862, 0.51011491, 5.5938158, 61.996399, 37.431767, 0.71332894E-1, 26.567978, 0.37332986E-1, 0.12671009E-1, 31.047039, 67925.117, 133545.55, 474980.72, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99582396E-1, 2.3508570, 0.11226345E-1, 0.58399683, 0.69467133, 0.51011461, 5.5948868, 62.004341, 37.474998, 0.66410266E-1, 26.574747, 0.35502877E-1, 0.12911309E-1, 31.049013, 69206.695, 135927.27, 485249.94, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99589169E-1, 2.3512297, 0.11228089E-1, 0.58408248, 0.69476324, 0.51018012, 5.5954385, 62.011192, 37.515015, 0.63063607E-1, 26.585182, 0.35261542E-1, 0.13137799E-1, 31.052546, 70413.336, 138164.50, 495680.94, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99615388E-1, 2.3516963, 0.11230125E-1, 0.58430433, 0.69485146, 0.51024729, 5.5951529, 62.016975, 37.552807, 0.60785770E-1, 26.594933, 0.38417142E-1, 0.13353766E-1, 31.056707, 71561.102, 140289.67, 506267.50, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99615559E-1, 2.3519924, 0.11230222E-1, 0.58429509, 0.69485092, 0.51024771, 5.5956182, 62.022533, 37.590191, 0.55332553E-1, 26.597555, 0.36714833E-1, 0.13556990E-1, 31.058706, 72642.016, 142286.64, 516988.50, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99603899E-1, 2.3522658, 0.11230128E-1, 0.58426821, 0.69484264, 0.51023984, 5.5957489, 62.027531, 37.627209, 0.51757202E-1, 26.602642, 0.37557863E-1, 0.13745563E-1, 31.061495, 73638.570, 144124.69, 527818.44, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99614434E-1, 2.3525183, 0.11230754E-1, 0.58437347, 0.69490004, 0.51028854, 5.5959516, 62.031754, 37.663849, 0.47889333E-1, 26.605677, 0.37351917E-1, 0.13922269E-1, 31.063070, 74565.016, 145831.97, 538724.94, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
0.99616714E-1, 2.3527024, 0.11230392E-1, 0.58438212, 0.69491297, 0.51030469, 5.5960531, 62.035351, 37.700138, 0.43119170E-1, 26.608665, 0.33603344E-1, 0.14083849E-1, 31.064663, 75421.375, 147404.86, 549756.06, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000
