sample_id,treatment,gpp_sum,npp_sum,lai_mean,reco_sum,rauto_sum,rhetero_sum,npp_leaf_sum,npp_wood_sum,npp_root_sum,npp_repro_sum,litterfall_c_sum,leaf_c_end,wood_c_end,root_c_end,plant_c_end,soil_c_end,nsc_end,p_demand_sum,p_uptake_sum,p_retrans_sum,leaf_p_end,root_p_end,plant_p_end,leaf_cp_end,root_cp_end,p_net_sum,fptase_sum,p_loss_sum,labile_p_end,sorbed_p_end,strongly_sorbed_p_end,occluded_p_end,microbial_p_end,organic_p_end,total_inorganic_p_end
t003_s002,P0,5860.623535,3861.391602,8.662360191,3163.28125,1136.567871,2026.716919,1004.005493,643.4796143,1748.369019,465.5395508,2082.095459,430.2011108,630.2700195,444.1669312,1840.019287,22766.32422,78.10114288,3.616644144,2.995937586,0.6248731017,0.5357424021,0.3757757246,1.503379226,802.999939,1182.000122,5.461093903,0.02161941305,0.0001610256149,3.871474028,2.049076557,18.06680107,131.9302979,1.874994516,111.5280609,155.9176483
t003_s002,P25,5860.624512,3861.392334,8.662361145,3163.281738,1136.567993,2026.716919,1004.005615,643.4796753,1748.369019,465.5395508,2082.095459,430.2012024,630.2700195,444.1669922,1840.019287,22766.32422,78.10115814,3.616644144,2.995937586,0.6248732805,0.5357425213,0.3757757545,1.503379345,802.999939,1182.000122,5.461093903,0.02161941305,0.0003062030009,9.039276123,4.338186741,18.07036591,131.9302979,1.874994516,111.5280609,163.3781281
t003_s002,P50,5860.624512,3861.392578,8.662361145,3163.281738,1136.568115,2026.716919,1004.005615,643.4797363,1748.369263,465.5395508,2082.095703,430.2012024,630.2700806,444.1669922,1840.019409,22766.32422,78.10115814,3.616644621,2.995937824,0.6248732805,0.5357425213,0.3757757545,1.503379464,802.999939,1182.000122,5.461093903,0.02161941305,0.0004556150816,14.44612026,6.316851139,18.07493782,131.9302979,1.874994278,111.5280609,170.7682037
t003_s002,P100,5860.625,3861.392578,8.662361145,3163.281494,1136.568115,2026.716919,1004.005615,643.4797974,1748.369263,465.5396423,2082.095703,430.2012024,630.2701416,444.1670532,1840.019653,22766.32422,78.10115051,3.616644144,2.995938063,0.6248734593,0.5357425213,0.3757758141,1.503379583,802.999939,1182.000122,5.461093903,0.02161941305,0.0007651729393,25.84641647,9.518104553,18.08038139,131.9302979,1.874994278,111.5280609,185.3751984
t003_s003,P0,5860.044922,3860.4729,8.657578468,3162.994873,1136.486694,2026.513916,1003.687927,643.3935547,1747.951416,465.4390564,2081.483154,430.1269226,630.1137085,444.1445007,1839.712891,22765.90234,78.08616638,3.626310349,2.995283127,0.6246872544,0.5356499553,0.3757567406,1.503162384,803.0,1182.000122,5.461023331,0.02161944658,0.0001610297768,3.871904373,2.049286842,18.06680298,131.9302979,1.87483573,111.5276642,155.9182892
t003_s003,P25,5860.045898,3860.481201,8.657583237,3162.995117,1136.489258,2026.513916,1003.690002,643.3952026,1747.955444,465.4403381,2081.481689,430.1271667,630.1141968,444.1463318,1839.717041,22765.90234,78.08609772,3.626322269,2.995292187,0.6246870756,0.5356502533,0.3757582903,1.503166676,803.0,1182.000122,5.461023808,0.02161944658,0.0003062018368,9.039692879,4.338354111,18.07036781,131.9302979,1.874835014,111.5276642,163.3787079
t003_s003,P50,5860.045898,3860.481689,8.657583237,3162.995117,1136.489258,2026.513916,1003.690002,643.3952026,1747.955566,465.4403992,2081.481201,430.1271667,630.1142578,444.1462708,1839.717041,22765.90234,78.08609772,3.626322746,2.99529171,0.6246870756,0.5356502533,0.3757582307,1.503166437,803.0,1182.000122,5.461023808,0.02161944658,0.0004556098138,14.44660854,6.317013741,18.07494164,131.9302979,1.874835014,111.5276642,170.7688599
t003_s003,P100,5860.04541,3860.488037,8.657586098,3162.997559,1136.49231,2026.514038,1003.691711,643.3961792,1747.960449,465.4411011,2081.485596,430.1288452,630.116272,444.149292,1839.724121,22765.90625,78.08654785,3.626327753,2.995293856,0.6246885061,0.5356523395,0.3757607937,1.50317204,803.000061,1182.000122,5.461023808,0.02161944658,0.0007651590277,25.8470211,9.518246651,18.0803833,131.9302979,1.874835491,111.5276642,185.375946
t003_s004,P0,5873.631836,3871.23999,8.712311745,3162.956055,1132.814941,2030.136597,1007.151794,645.0838623,1752.222534,466.7825928,2089.724854,430.6773682,631.9987793,443.6893616,1842.227173,22770.45703,77.01332092,3.409540415,3.002654314,0.6270613074,0.5363354683,0.3753716946,1.504581451,803.0,1182.0,5.458834171,0.1489136219,0.0001646261371,3.979569912,2.101768732,18.06686401,131.9302979,1.876989722,111.3721466,156.0785065
t003_s004,P25,5873.631836,3871.240234,8.712311745,3162.956055,1132.814941,2030.136475,1007.152039,645.0839233,1752.222534,466.7826538,2089.724854,430.6773682,631.9988403,443.6894226,1842.227417,22770.45703,77.01330566,3.40954113,3.002654791,0.6270613074,0.5363354683,0.3753717542,1.504581451,803.0,1182.0,5.458834648,0.1489136219,0.0003099971218,9.154084206,4.384204388,18.0704422,131.9302979,1.876989603,111.3721466,163.539032
t003_s004,P50,5873.631836,3871.240723,8.712311745,3162.956055,1132.815063,2030.136475,1007.152039,645.0839233,1752.222778,466.7825928,2089.725098,430.6773682,631.9988403,443.6894836,1842.227417,22770.45703,77.01330566,3.40954113,3.002655268,0.627061367,0.5363354683,0.3753718138,1.50458169,803.0,1182.0,5.458834648,0.1489136219,0.0004595945065,14.56704044,6.35708952,18.07503319,131.9302979,1.876989365,111.3721466,170.9294586
t003_s004,P100,5873.631836,3871.241211,8.712311745,3162.956299,1132.815186,2030.136475,1007.152222,645.0840454,1752.222778,466.7826233,2089.725098,430.6773682,631.9988403,443.6894836,1842.227539,22770.45703,77.01330566,3.409540892,3.002654791,0.627061367,0.5363354683,0.3753718138,1.50458169,803.0,1182.0,5.458834648,0.1489136219,0.0007694831584,25.97721863,9.548981667,18.08042145,131.9302979,1.876989365,111.3721466,185.5369263
t003_s005,P0,5766.273438,3837.698486,6.438880444,3161.80249,1140.76001,2021.042114,732.515625,624.1102295,2029.521851,451.5494385,2133.077393,314.7765198,612.7844238,510.9580994,1765.235718,22823.08594,75.89526367,2.838858128,2.838852644,0.6196545362,0.3920006454,0.4322826564,1.400613308,803.0,1182.0,5.325139999,0.1490335763,0.0001606113365,3.997359276,2.11041832,18.06738663,131.9302826,1.922339678,111.4828339,156.1054382
t003_s005,P25,5766.273438,3837.719971,6.438885689,3161.808105,1140.765137,2021.04248,732.519165,624.1136475,2029.534058,451.5522156,2133.081787,314.778656,612.7880859,510.9665527,1765.25293,22823.08984,75.8957901,2.838880539,2.83886981,0.6196560264,0.3920032978,0.432289809,1.400627971,803.0,1182.0,5.325140476,0.1490335763,0.0003042071767,9.172952652,4.391749382,18.0708828,131.9302826,1.922339678,111.4828491,163.5658722
t003_s005,P50,5766.273926,3837.720703,6.438886166,3161.80835,1140.765381,2021.042114,732.5192871,624.1137695,2029.53418,451.5522766,2133.08252,314.7786865,612.788147,510.9666138,1765.253052,22823.08984,75.89580536,2.838880301,2.83886981,0.6196561456,0.3920033276,0.4322898686,1.40062809,803.000061,1182.0,5.325139523,0.1490335763,0.0004520262883,14.58679104,6.363646507,18.07552719,131.9302826,1.922339916,111.4828491,170.9562378
t003_s005,P100,5766.274902,3837.708008,6.438883305,3161.806885,1140.761841,2021.041992,732.5166016,624.1112061,2029.528076,451.5502319,2133.080322,314.7769775,612.7853394,510.9613342,1765.240479,22823.08984,75.89528656,2.838866472,2.838857174,0.6196554303,0.3920012116,0.4322853982,1.400617123,803.0,1182.0,5.325139523,0.1490335763,0.0007583544939,25.99838829,9.553967476,18.08075905,131.9302826,1.922339916,111.4828491,185.5634003
t003_s006,P0,5619.242676,3742.261963,5.648079395,3106.320068,1137.104858,1969.209473,635.6126099,794.1461792,1876.352417,436.1504822,1959.334961,276.0865173,780.5021973,470.7216187,1843.529053,22701.26172,70.66197205,2.641582251,2.640626907,0.5645907521,0.3438188434,0.3982416391,1.337353587,802.999939,1182.0,5.287644863,0.149081856,0.0001607985614,4.105741024,2.162986279,18.06794739,131.9302826,1.887147546,111.4009705,156.2669525
t003_s006,P25,5619.244141,3742.262939,5.648080826,3106.320068,1137.10498,1969.209717,635.6126709,794.1463623,1876.352783,436.1506042,1959.335327,276.0866089,780.5022583,470.7217407,1843.529297,22701.26172,70.66199493,2.641582727,2.640627146,0.5645909309,0.3438189626,0.3982417285,1.337353945,802.999939,1182.0,5.287643909,0.149081856,0.0003025267506,9.28809166,4.437678337,18.07149315,131.9302826,1.88714838,111.4009705,163.7275391
t003_s006,P50,5619.244141,3742.262939,5.648080826,3106.320312,1137.10498,1969.209717,635.6126709,794.1463623,1876.352783,436.1506042,1959.335327,276.0866089,780.5022583,470.7217407,1843.529297,22701.26172,70.66199493,2.641582727,2.640627384,0.5645909309,0.3438189626,0.3982417285,1.337353945,802.999939,1182.0,5.287643909,0.149081856,0.0004484221572,14.70796013,6.403782368,18.07591248,131.9302826,1.88714838,111.4009705,171.1179352
t003_s006,P100,5619.243652,3742.263184,5.648080826,3106.320312,1137.105103,1969.209717,635.6126709,794.1463623,1876.352905,436.1506348,1959.335571,276.0865784,780.5024414,470.7217407,1843.529663,22701.26172,70.6619873,2.641583204,2.640627623,0.5645909309,0.3438189328,0.3982417285,1.337353945,802.999939,1182.0,5.287643909,0.149081856,0.0007507491973,26.12918472,9.584713936,18.08098602,131.9302826,1.88714838,111.4009705,185.7251587
t003_s007,P0,5618.349609,3741.657471,5.645094872,3112.444336,1135.365112,1977.071533,635.4129639,794.0049438,1876.085815,436.1508179,2021.923218,276.0467529,717.1887817,470.8083191,1780.262451,22756.07812,70.46808624,2.638192892,2.637177944,0.5686154366,0.3437693119,0.3983150125,1.324714541,803.0,1181.999878,5.266277313,0.1490861773,0.0001606105507,4.093652725,2.157134056,18.06795311,131.9302826,1.902475119,111.4306488,156.2490234
t003_s007,P25,5618.350586,3741.657959,5.645096302,3112.444092,1135.364868,1977.071411,635.4133301,794.005188,1876.086182,436.151062,2021.923584,276.0469971,717.1888428,470.8083801,1780.262939,22756.07812,70.46814728,2.638192415,2.637178659,0.5686155558,0.3437696397,0.3983150721,1.324715257,802.999939,1181.999878,5.266276836,0.1490861773,0.0003023117315,9.275277138,4.432575703,18.07150269,131.9302826,1.902475119,111.4306488,163.7096405
t003_s007,P50,5618.350098,3741.658691,5.645096302,3112.44458,1135.365601,1977.071655,635.4133301,794.0053101,1876.086426,436.1510925,2021.923828,276.0468445,717.1893311,470.8086853,1780.263672,22756.07812,70.46809387,2.638193607,2.637179375,0.5686156154,0.3437694311,0.3983153105,1.324715376,803.0,1182.0,5.266276836,0.1490861773,0.0004481804499,14.69448471,6.399326324,18.07591248,131.9302826,1.90247488,111.4306488,171.1000061
t003_s007,P100,5618.349609,3741.65918,5.645096302,3112.445068,1135.365601,1977.071655,635.4133911,794.0053101,1876.086792,436.1510925,2021.92395,276.0468445,717.1893311,470.8086853,1780.263672,22756.07812,70.46809387,2.638193607,2.637179613,0.568615675,0.3437694311,0.3983153105,1.324715376,803.0,1182.0,5.266276836,0.1490861773,0.0007504569949,26.11467934,9.581309319,18.08098602,131.9302826,1.90247488,111.4306488,185.7072601
t003_s008,P0,5617.79541,3740.701904,5.643122673,3111.529541,1136.144165,1975.384644,635.4351807,806.3966675,1862.797485,436.0713501,2013.102295,276.0011902,728.442688,467.5549927,1788.13855,22748.94336,70.53338623,2.633823872,2.630738497,0.5658863187,0.3437125683,0.3955625892,1.324046731,803.0,1182.0,5.268420219,0.1490857154,0.0001607677987,4.099561691,2.159995079,18.06795883,131.9302826,1.899728775,111.4227066,156.2577972
t003_s008,P25,5617.79541,3740.701904,5.643123627,3111.530029,1136.144775,1975.384644,635.4354858,806.3967285,1862.797485,436.0714417,2013.102539,276.0013123,728.4432983,467.5550842,1788.139404,22748.94336,70.53341675,2.633824825,2.630739927,0.5658864379,0.3437127173,0.3955626786,1.324047208,803.0,1182.0,5.268420219,0.1490857154,0.0003024728212,9.281516075,4.435060024,18.0715065,131.9302826,1.899728656,111.4227066,163.7183685
t003_s008,P50,5617.795898,3740.702881,5.643124104,3111.530029,1136.144775,1975.384644,635.4356079,806.3969727,1862.797607,436.0715637,2013.102783,276.0013428,728.4432983,467.5551453,1788.139648,22748.94531,70.53341675,2.633825302,2.630740166,0.5658864975,0.3437127769,0.3955627382,1.324047327,802.999939,1182.0,5.268420219,0.1490857154,0.0004483450612,14.70101833,6.401486874,18.0759201,131.9302826,1.899729013,111.4227066,171.1087036
t003_s008,P100,5617.795898,3740.703125,5.64312458,3111.530029,1136.14502,1975.384644,635.4356689,806.3970337,1862.797607,436.0715942,2013.102905,276.0013428,728.4434204,467.5552673,1788.139893,22748.94531,70.53341675,2.633825779,2.630739927,0.5658865571,0.3437127769,0.3955628276,1.324047565,802.999939,1182.0,5.268420219,0.1490857154,0.0007506268448,26.1217804,9.582976341,18.08098793,131.9302826,1.899729133,111.4227066,185.7160339
t003_s009,P0,5477.766602,3445.967529,5.064532757,2483.657959,1052.967651,1430.689941,595.0765991,736.4728394,1715.97876,398.4380798,1840.747437,259.5681763,666.6824951,447.1343689,1665.686035,23215.05078,51.03548431,4.969965935,2.446947575,0.5206842422,0.3232480586,0.3782862723,1.240844488,802.999939,1182.0,2.742985249,0.03477259353,0.0001097586937,2.23115921,1.220741034,18.06754494,131.9302826,1.393694997,114.3132324,153.4497223
t003_s009,P25,5477.76709,3445.969482,5.064534187,2483.658203,1052.967773,1430.689941,595.0768433,736.4730225,1715.97937,398.4382324,1840.747559,259.5682068,666.6827393,447.134552,1665.686646,23215.05078,51.03548431,4.969966888,2.446947813,0.5206843615,0.3232480884,0.3782864809,1.240844965,803.0,1181.999878,2.742985487,0.03477259353,0.0002468039747,7.293787003,3.614304543,18.07069588,131.9302826,1.393694997,114.3132324,160.9090729
t003_s009,P50,5477.76709,3445.969727,5.064534664,2483.657959,1052.967896,1430.689941,595.0769043,736.4732056,1715.979736,398.4383545,1840.747681,259.5682068,666.6827393,447.1346741,1665.686768,23215.05078,51.03549194,4.969966888,2.44694829,0.5206844211,0.3232480884,0.3782865405,1.240845084,803.0,1182.0,2.742985249,0.03477259353,0.0003881466109,12.60718155,5.68458271,18.07480049,131.9302826,1.393694997,114.3132324,168.2968445
t003_s009,P100,5477.708496,3445.923584,5.064366341,2483.652344,1052.959473,1430.689697,595.0421143,736.4676514,1715.97583,398.4365845,1840.737183,259.5505676,666.6760864,447.1268921,1665.6521,23215.03906,51.02865601,4.969928265,2.446908236,0.520678997,0.3232260942,0.3782799542,1.240811586,803.000061,1182.0,2.742984056,0.03477259353,0.0006817569956,23.85321999,9.033366203,18.08047867,131.9302826,1.393695951,114.3132324,182.8973389
t003_s010,P0,5425.812988,3376.575439,4.894721985,2461.338379,1046.703003,1414.634644,582.7548218,719.7903442,1683.188965,390.839325,1798.535645,254.378067,651.7215576,444.8163452,1638.271973,23188.59375,50.24479675,8.725069046,2.40499115,0.5095964074,0.3167846501,0.3763251901,1.22255969,803.0,1181.999878,2.744391918,0.03477209434,0.0001102985698,2.262501001,1.237091541,18.06778526,131.9302826,1.38397789,114.2844391,153.4976654
t003_s010,P25,5425.795898,3376.561768,4.894649982,2461.334473,1046.699585,1414.635254,582.7406616,719.7896118,1683.191528,390.8396301,1798.529297,254.3714294,651.7207031,444.8169861,1638.265015,23188.58789,50.2421608,8.725042343,2.404973984,0.509593904,0.316776365,0.3763257265,1.222551465,803.0,1182.0,2.74439168,0.03477209434,0.0002466111328,7.327208042,3.628606558,18.07087898,131.9302826,1.383977771,114.2844238,160.9569702
t003_s010,P50,5425.666504,3376.557373,4.894841194,2461.31665,1046.674683,1414.644043,582.7623901,719.7857666,1683.174927,390.8361816,1798.533813,254.3861542,651.7156372,444.8024902,1638.257202,23188.57812,50.16348648,8.725065231,2.404973984,0.5095953941,0.3167946935,0.376313448,1.222552538,803.000061,1182.0,2.744404554,0.03477209061,0.0003871968365,12.64249802,5.697096348,18.07497215,131.9302826,1.383973598,114.2844162,168.3448486
t003_s010,P100,5425.79834,3376.564697,4.894658566,2461.335693,1046.697876,1414.635986,582.7410278,719.7901611,1683.194458,390.8404236,1798.533081,254.3717346,651.7214355,444.8179932,1638.2677,23188.5918,50.24225235,8.72506237,2.404976606,0.5095949769,0.3167767525,0.3763265908,1.222553968,803.0,1181.999878,2.744389296,0.03477209434,0.000679231598,23.89169312,9.042983055,18.08056068,131.9302826,1.383978367,114.2844391,182.9455261
t003_s011,P0,5462.106934,3422.789062,5.007178783,2475.722412,1050.569458,1425.148926,591.104126,730.9223022,1704.641235,396.1222534,1826.1604,257.9728088,661.7563477,446.4351807,1656.867432,23205.78125,50.52112198,5.544669628,2.147878885,0.9302927852,0.3212612867,0.3776947558,1.235061526,803.0,1182.0,2.662652731,0.03477239236,0.0001132422476,2.377652645,1.296984315,18.06768417,131.9302826,1.390163183,113.9678192,153.6726074
t003_s011,P25,5462.107422,3422.790283,5.007178783,2475.7229,1050.56958,1425.148926,591.104187,730.9224243,1704.641724,396.1223755,1826.160767,257.9728088,661.7564087,446.4353027,1656.867676,23205.7832,50.52111816,5.544669628,2.147879839,0.9302929044,0.3212612867,0.3776948452,1.235061765,803.0,1182.0,2.662652493,0.03477239236,0.0002501930285,7.449928761,3.680970907,18.07084274,131.9302826,1.390163064,113.9678192,161.132019
t003_s011,P50,5462.129883,3422.815186,5.007243633,2475.724609,1050.571411,1425.148682,591.1148682,730.9264526,1704.646606,396.124115,1826.170166,257.9799194,661.7602539,446.4382324,1656.883301,23205.78906,50.52391434,5.544669151,2.147892952,0.9302982688,0.321270138,0.377697289,1.23507607,803.0,1182.000122,2.662652493,0.03477239236,0.0003914159897,12.77184963,5.742801189,18.07496071,131.9302826,1.390163064,113.9678268,168.5198975
t003_s011,P100,5462.129883,3422.814941,5.007243633,2475.724609,1050.571411,1425.148926,591.1149292,730.9264526,1704.646973,396.1241455,1826.170166,257.9799194,661.7602539,446.4382324,1656.883301,23205.78906,50.52391434,5.544669151,2.147892952,0.9302982688,0.321270138,0.377697289,1.235076189,803.0,1182.000122,2.662652493,0.03477239236,0.0006847270415,24.03198051,9.077960014,18.08055878,131.9302826,1.390163064,113.9678268,183.1207886
t003_s012,P0,7460.90625,4662.039062,6.633086205,2908.69165,1382.281128,1526.404663,783.77948,1022.145691,2302.361084,553.7520752,2495.75708,323.9230347,923.3588867,578.5879517,2226.801758,23779.94531,77.68726349,4.644597054,2.93046689,1.261412501,0.4033910632,0.4894991517,1.63441205,803.0,1181.999878,2.497768641,0.03477905318,9.704601689e-05,1.738728046,0.9610499144,18.06721878,131.9302673,1.573675871,114.454483,152.6972656
t003_s012,P25,7460.910645,4662.208984,6.633105755,2908.963135,1382.322266,1526.636108,783.809082,1022.1875,2302.436523,553.7732544,2495.782715,323.9429932,923.4043579,578.645813,2226.946045,23779.73242,77.6934433,4.644901276,2.930764675,1.261427164,0.4034159184,0.4895480573,1.634523869,803.0,1182.0,2.497865677,0.03477905318,0.0002329356357,6.768398762,3.38710928,18.07035828,131.9302673,1.573709249,114.4543915,160.1561279
t003_s012,P50,7460.91748,4662.681152,6.633211613,2909.605713,1382.446289,1527.152954,783.8947144,1022.308594,2302.642578,553.8339233,2495.871582,323.9921875,923.5206909,578.7981567,2227.321289,23779.30859,77.71048737,4.64515543,2.9310112,1.261479139,0.4034771919,0.4896769524,1.634816885,803.0,1182.0,2.498163939,0.03477905691,0.0003731192555,12.05260372,5.486096382,18.07437134,131.9302673,1.573709726,114.4541168,167.543335
t003_s012,P100,7460.917969,4662.29541,6.633140087,2909.054688,1382.342285,1526.706177,783.8190308,1022.201111,2302.487549,553.7844238,2495.804443,323.9490051,923.4190063,578.6751099,2227.005859,23779.69141,77.69604492,4.645029068,2.930891037,1.261440039,0.4034233987,0.4895728827,1.634572506,803.000061,1181.999878,2.497921705,0.03477905318,0.0006644300302,23.24998283,8.8811903,18.08026123,131.9302673,1.573694587,114.4543381,182.1416931
t003_s013,P0,5550.197266,1880.886475,2.674929142,2330.10083,1208.348633,1121.756958,329.7507629,376.125885,982.3206787,192.6894684,874.3289185,171.6290131,353.6388855,380.2124023,1066.949585,22562.46484,86.36370087,225.9813538,1.323997736,0.4655982852,0.2137347609,0.3216687143,0.8303941488,803.0,1182.0,2.828367472,0.03475894034,3.937138172e-05,0.9743143916,3.775123119,18.07594109,131.9302673,1.140730619,113.4090729,154.7556458
t003_s013,P25,6292.724609,3123.836914,4.245135784,2516.027344,1264.345703,1251.680542,535.2838745,671.2701416,1563.415405,353.8671265,1475.702515,270.7023621,623.661377,532.0788574,1708.524414,23033.6875,69.92777252,208.7126617,2.094742775,0.7632482648,0.3371137977,0.4501513243,1.303777695,802.999939,1182.0,2.753218651,0.03476214409,7.858654863e-05,2.3863554,8.978585243,18.08295059,131.9302673,1.273216605,113.7458267,161.3781586
t003_s013,P50,6505.904297,3369.321045,4.746359348,2577.476074,1287.077759,1290.39563,577.7736206,730.7147827,1677.496582,383.3366699,1622.175903,288.5205383,674.8729248,542.7870483,1807.533691,23141.53711,76.58821869,201.0957794,2.238591671,0.8348277807,0.3593032956,0.4592106938,1.372034788,803.0,1182.0,2.728924513,0.03476386517,0.0001213720534,4.006025314,14.58808899,18.08530807,131.9302673,1.310278296,113.8312378,168.6096802
t003_s013,P100,6555.513672,3460.780518,4.792741299,2598.222656,1292.529175,1305.694824,593.3076172,747.5360107,1724.681519,395.25354,1688.321167,288.4776917,689.7511597,545.5343018,1832.846802,23192.47656,76.54128265,193.733963,2.292047024,0.8684049845,0.3592499197,0.4615349472,1.388017893,803.0,1182.0,2.706068039,0.03476470709,0.0002097173565,7.52200079,25.60510635,18.09351921,131.9302673,1.33277452,113.8821106,183.1508942
t003_s014,P0,4676.226074,1719.693604,2.012421131,2144.160645,1048.118164,1096.03894,318.8883057,333.4620667,938.4668579,128.8761597,776.5733032,201.4916229,313.1095276,375.9291077,1003.155518,22494.17969,87.11589813,248.7935486,1.223238349,0.4167234302,0.2509235442,0.3180449307,0.7880142927,803.000061,1182.0,2.867084265,0.03475864232,3.931090396e-05,0.9993606806,3.870121717,18.0763588,131.9302673,1.108772516,113.3400269,154.8761139
t003_s014,P25,5110.740723,2406.266357,2.363466024,2319.280518,1165.415649,1153.873535,437.2773438,471.6676025,1274.070557,223.2516174,1190.06958,214.2505341,438.3087769,439.4468384,1276.227051,22849.85938,82.43559265,225.5235138,1.659817457,0.6325266957,0.2668126225,0.3717824519,0.9821192026,803.0,1182.0,2.749062777,0.03476110101,7.518233906e-05,2.476493597,9.300539017,18.08353806,131.9302673,1.229931712,113.6360016,161.7908325
t003_s014,P50,5294.128906,2598.095459,2.514819622,2382.160156,1206.503906,1175.650024,469.7501221,512.7202759,1367.53479,248.0892029,1318.636597,214.3624573,473.9475708,449.616394,1339.495972,22957.01562,82.08850098,214.9857941,1.777590632,0.6991336346,0.2669519782,0.3803861141,1.02208519,803.000061,1182.0,2.710288286,0.03476212546,0.0001136746796,4.103734016,14.91497803,18.08538818,131.9302673,1.269972086,113.7290573,169.0343628
t003_s014,P100,5403.240234,2714.176025,2.61073637,2418.094971,1228.169434,1189.925537,488.9227295,536.7584229,1424.155273,264.3408203,1397.147339,214.3221741,494.9304199,455.1310425,1377.066406,23021.29492,81.99973297,205.5459442,1.847653985,0.7394764423,0.2669018507,0.3850516379,1.046332359,802.999939,1182.0,2.686713696,0.03476300836,0.000194882392,7.62612772,25.90951157,18.0923214,131.9302673,1.294519663,113.7858582,183.5582275
t003_s015,P0,4676.314453,1719.037598,2.011818171,2144.064941,1048.071777,1095.992188,318.7473145,333.3032837,938.2141113,128.7717896,776.2722168,201.4281006,312.9718933,375.848175,1002.79834,22493.92578,87.17721558,248.7954102,1.222774982,0.4165666699,0.2508444488,0.317976445,0.7877348661,803.000061,1182.0,2.867129564,0.03475864232,0.0002711781417,0.9994156361,3.870329857,18.0763588,131.9302673,1.108716011,113.3398819,154.8763733
t003_s015,P25,5110.748535,2406.268066,2.363473892,2319.28125,1165.415894,1153.873291,437.2780762,471.6686096,1274.070068,223.2521515,1190.067993,214.2518768,438.3097534,439.4473572,1276.231445,22849.85742,82.43586731,225.5246735,1.659820318,0.6325255036,0.2668142915,0.3717828691,0.9821234941,803.0,1182.0,2.749064684,0.03476110101,0.0005186424241,2.476392984,9.300180435,18.08353806,131.9302673,1.229929805,113.6360016,161.7903748
t003_s015,P50,5294.15625,2598.103271,2.514782906,2382.175049,1206.514771,1175.650513,469.7654114,512.7056274,1367.514282,248.1181488,1318.638794,214.3553009,473.9262085,449.5907898,1339.502686,22957.01953,82.08713531,214.986908,1.777623057,0.6991322637,0.2669430673,0.3803644776,1.022135019,803.000061,1182.0,2.710282326,0.03476212546,0.0007841800689,4.103562832,14.91440773,18.08538818,131.9302673,1.269976616,113.7290726,169.0336304
t003_s015,P100,5403.241211,2714.187256,2.6107409,2418.085449,1228.160645,1189.927856,488.9571533,536.7493896,1424.129517,264.3513184,1397.163696,214.3235321,494.9247742,455.1244202,1377.061035,23021.31055,81.99991608,205.5464478,1.847664475,0.7394922972,0.2669035196,0.3850460351,1.046334982,803.0,1182.0,2.686706781,0.03476300836,0.001344389515,7.625833511,25.90865326,18.0923214,131.9302673,1.294524908,113.7858734,183.5570679
t003_s016,P0,4697.450195,1704.478638,2.034611702,2140.747803,1042.38269,1098.36731,326.0863953,285.8441467,962.5996704,129.9477997,795.5678711,203.6445465,267.4459229,384.4069824,968.9318237,22510.83594,86.45507812,245.7389374,1.23582387,0.4285526276,0.2536046803,0.3252174258,0.7898590565,802.999939,1182.0,2.862352848,0.03475865349,0.0002709034306,0.9956642389,3.85610795,18.07633591,131.9302673,1.11384356,113.3524094,154.8583679
t003_s016,P25,5141.927246,2434.952637,2.413348675,2321.298828,1160.379517,1160.921265,456.4624634,417.2389221,1330.458618,230.7916565,1240.474243,219.8166656,387.0592957,457.9405823,1254.500977,22893.25,79.41976166,223.3110809,1.714489698,0.6617696881,0.2737442851,0.3874285519,1.00203526,803.0,1182.000122,2.737466335,0.03476114944,0.0005179035361,2.461854458,9.248332977,18.08348846,131.9302673,1.243048668,113.6699677,161.723938
t003_s016,P50,5332.314941,2631.406494,2.575439215,2385.536133,1201.406616,1184.13562,490.5285339,455.530304,1428.864746,256.4817505,1375.020142,219.8303528,420.3734436,468.675293,1316.400024,23004.90234,79.1699295,213.1903839,1.834828854,0.7318753004,0.273761332,0.3965103924,1.042569757,803.0,1182.0,2.697511196,0.03476242349,0.0007839924656,4.087404728,14.86043549,18.08538818,131.9302673,1.284761786,113.7664795,168.963501
t003_s016,P100,5444.222168,2753.344482,2.680611134,2417.824707,1218.464478,1199.362671,511.7831421,479.6604309,1488.950195,272.9497375,1458.898682,219.8924408,440.8071594,475.1796265,1354.466553,23073.6582,79.03863525,204.0570374,1.908537388,0.775272429,0.2738386393,0.4020132124,1.067606926,803.000061,1182.0,2.672432899,0.03476312384,0.001345565193,7.606594086,25.85249901,18.09231758,131.9302673,1.310924411,113.8270264,183.4816742
t003_s017,P0,4280.595215,1293.324707,1.647582412,2266.046875,960.0395508,1306.00354,254.9171143,206.5366669,752.7138062,79.15672302,582.4979248,175.4405975,194.7171631,330.3997192,770.7675171,21834.19531,85.94651031,345.8389282,0.9688557982,0.3172101676,0.2184814364,0.2795259953,0.6344648004,803.0,1182.0,3.327940941,0.03505181521,0.000251663645,1.016077042,3.933469534,18.07603073,131.9302673,1.132936358,113.4434738,154.9558411
