1.3921154, 20.162441, 2.3961034, 492.93344, .83169508, 1.2885787, 1.6333195, 19.375582, .14552207, 135.50291, 1717.9263
1.6643455, 22.657850, 6.3719440, 573.15961, .73909944, 3.2641327, 1.8592675, 10.663585, .31028435, 121.17934, 1598.0989
1.8292537, 27.342205, 6.2539740, 411.73276, 1.1840901, 1.3246818, 1.5882778, 13.299391, .67161965, 59.300003, 1267.1289
2.2754979, 25.809183, 5.4476728, 402.54156, .51795149, .84595507, 1.8705212, 1.0045849, .38449901, 60.395721, 1745.2677
2.6881084, 26.309952, 3.7666276, 353.07864, .38388711, .86099881, 1.9030180, 5.3886933, .66044188, 134.28253, 1990.0781
2.7441590, 28.899921, 5.7422147, 555.97864, .34776491, 1.1141511, 1.9266872, 5.2176418, .42866415, 143.06126, 1688.4813
2.9564786, 26.033504, 1.1264944, 569.30670, .62888587, 2.4634819, 1.7485598, 7.2814803, .74005651, 146.04869, 1590.6846
1.7520576, 18.275402, 1.7631401, 124.13119, 1.6231527, 3.3590343, .79551631, 8.2768116, .36168325, 63.803722, 1896.8037
1.8342103, 20.715111, 4.5081677, 655.39417, .88035029, 4.1723194, .53746390, 5.5745373, .66700965, 58.703098, 1954.9852
1.8476781, 21.558128, 5.4618125, 679.11237, .90762407, 4.9820957, .65840411, 4.9258699, .49217096, 3.2145562, 1762.0010
1.4217227, 26.131828, 5.8418989, 643.31085, 1.2702440, 4.8527784, .77260643, 5.2931299, .58683270, 88.750137, 1775.0554
1.1105632, 25.360786, 3.9372377, 441.16824, 1.6666747, 4.5694451, .52961773, 7.6671071, .49447736, 75.290733, 1716.6747
1.0002258, 24.098232, 4.4199643, 356.10056, 1.4210829, 4.4080429, .75309604, 7.2237906, .43106779, 133.37212, 921.56165
1.7563931, 27.327272, 5.8243203, 525.98096, 1.3534038, 3.7059891, .84897888, 7.2217884, .49184057, 180.95496, 1330.2539
1.3221073, 23.395924, 3.6565936, 533.59607, .77364618, 3.6775036, 1.0338194, 5.2841058, .27404490, 139.99744, 1079.3658
1.8869485, 27.672268, 5.3899693, 571.14307, .55414456, 4.6903625, 1.3810573, 3.4194105, .19340906, 119.18219, 1295.9292
1.4528865, 24.472471, 6.6121964, 351.33527, .42112744, 4.6313815, 1.6741583, 14.058284, .43766302, 77.134781, 778.21704
1.5968189, 20.498447, 4.5603857, 500.27692, .24277198, 3.8344750, 1.7463360, 14.594946, .58751732, 30.039490, 528.79767
1.4548435, 22.744457, 5.6243563, 536.98157, .69063419, 2.8237512, 1.1435499, 13.040260, .12626025, 95.266426, 642.98694
1.8222619, 27.621494, 5.6881614, 660.33356, .53668958, 2.4689927, 1.5918308, 16.633888, .13505441, 24.817211, 934.12848
1.7527845, 21.033016, 5.2414885, 266.37708, .95841265, 1.6674078, .76449370, 8.8082809, .41739738, 85.703842, 1160.7212
1.7286410, 22.240932, 4.0350423, 73.003998, .99210805, 1.6341165, .73798805, 11.131764, .29783618, 83.846558, 1358.0400
1.9894469, 22.471439, 3.1767526, 210.87744, .99345011, 2.8999441, 1.5184351, 11.985970, .59907329, 135.97198, 1853.6012
1.3167421, 21.469431, 3.5964925, 82.068306, 1.2840537, 4.0370936, 1.7470396, 9.2928934, .26306307, 108.24036, 1937.8929
1.4954382, 21.559469, 3.4045742, 207.84796, 1.4653774, 1.5426023, 1.4739795, 12.215933, .10760042, 161.33040, 1288.7866
2.0503182, 20.187271, 3.5874984, 231.24336, .74358511, 2.7123828, 1.2844269, 6.7811809, .10223861, 138.05788, 1525.3243
1.3166037, 23.552475, 5.6894345, 213.43880, .39715481, 1.0967695, .54580641, 19.024338, .19059858, 110.80147, 1649.0568
1.5973636, 24.747005, 4.5527401, 675.12482, .67538142, 3.8084335, .81621629, 12.547441, .52900630, 163.28342, 1670.6667
1.9588829, 22.006828, 4.3405919, 562.52747, 1.0086437, 3.6157575, .93231726, 12.858199, .74516863, 161.84549, 1726.4320
