-.13303688E-02, -.52279844E-02, .12386276E-04, -.81951296E-09, -.88912260E-03, -.41095468, -.85953444, 9.3974133
-.12990903E-02, -.51410482E-02, .12386580E-04, -.82121271E-09, -.89958054E-03, -.41225380, -.86226916, 9.3973618
-.10851927E-02, -.43873014E-02, .12386859E-04, -.82275936E-09, -.81364164E-03, -.41333905, -.86455387, 9.3973179
-.13856642E-02, -.53253816E-02, .12387145E-04, -.82452378E-09, -.81387057E-03, -.41472474, -.86747116, 9.3972664
-.12431658E-02, -.49197660E-02, .12387443E-04, -.82654600E-09, -.85262512E-03, -.41596794, -.87008858, 9.3972178
-.61010639E-03, -.26256824E-02, .12387672E-04, -.82799584E-09, -.53583644E-03, -.41657805, -.87137306, 9.3971930
-.64566440E-03, -.28916979E-02, .12387830E-04, -.82888174E-09, -.69006986E-03, -.41722378, -.87273264, 9.3971615
-.88004064E-03, -.38662713E-02, .12388017E-04, -.83008189E-09, -.93186693E-03, -.41810384, -.87458557, 9.3971214
-.57834276E-03, -.25872642E-02, .12388208E-04, -.83134871E-09, -.59615623E-03, -.41868225, -.87580347, 9.3970928
-.88875741E-03, -.36629143E-02, .12388382E-04, -.17424884E-06, -.70218410E-03, -.41957101, -.87767488, 9.3970518
-.96253434E-03, -.38058560E-02, .12388609E-04, -.17341965E-06, -.61521080E-03, -.42053354, -.87970161, 9.3970060
-.11160275E-02, -.44662873E-02, .12388844E-04, -.79329263E-08, -.79569634E-03, -.42164955, -.88205165, 9.3969650
-.12811101E-02, -.50939261E-02, .12389120E-04, -.84310559E-09, -.90734829E-03, -.42293066, -.88474947, 9.3969145
-.11875884E-02, -.47715879E-02, .12389404E-04, -.84463059E-09, -.87695697E-03, -.42411828, -.88725048, 9.3968658
-.11051334E-02, -.44834493E-02, .12389676E-04, -.84614127E-09, -.84625033E-03, -.42522347, -.88957798, 9.3968191
-.12170095, -.37939724, .12391260E-04, -.86203877E-09, -.82018971E-03, -.54692441, -1.1463739, 9.3967810
-1.2823250, -4.0493484, .12548477E-04, -.24772275E-08, -.24112877E-02, -1.8292493, -3.9132574, 9.3967037
-1.1675327, -3.7900798, .12780110E-04, -.26460809E-05, -.41007185E-02, -2.9967823, -6.5336232, 9.3965855
-1.2589301, -4.2049365, .13071472E-04, -.22845572E-05, -.81404988E-02, -4.2557125, -9.4738731, 9.3964014
-1.3527879, -4.6618705, .13407139E-04, -.27485768E-06, -.11246424E-01, -5.6085019, -12.774646, 9.3961430
-1.7711816, -6.3384409, .13842490E-04, -.12789793E-07, -.14427703E-01, -7.3796830, -17.334730, 9.3957043
-1.5265052, -5.7035069, .14370403E-04, -.50996396E-05, -.15994957E-01, -8.9061880, -21.500109, 9.3952265
-1.6587634, -6.4677439, .14918956E-04, -.19347251E-07, -.19158602E-01, -10.564951, -26.296194, 9.3945999
-1.5625857, -6.3775249, .15514741E-04, -.41928060E-05, -.22048831E-01, -12.127536, -31.094769, 9.3938971
-1.7759310, -7.6073709, .16194586E-04, -.25841684E-07, -.24415204E-01, -13.903466, -36.911953, 9.3929520
-1.2955271, -5.8274980, .16881766E-04, -.28935791E-07, -.26236307E-01, -15.198992, -41.422626, 9.3921537
-1.1040813, -5.1674666, .17435666E-04, -.52687170E-04, -.28872844E-01, -16.303072, -45.460129, 9.3913937
-1.1684313, -5.6780939, .18022574E-04, -.64114764E-04, -.31664256E-01, -17.471502, -49.941647, 9.3905029
-1.2933120, -6.5526466, .18666811E-04, -.37161382E-04, -.33917241E-01, -18.764814, -55.172104, 9.3894100
-1.4178069, -7.5356517, .19421655E-04, -.38808203E-07, -.36260892E-01, -20.182619, -61.260811, 9.3880644
-1.4852387, -8.3298521, .20288093E-04, -.10521711E-05, -.38522989E-01, -21.667858, -68.076530, 9.3864660
-1.4429122, -8.5693340, .21244445E-04, -.44617860E-07, -.40708769E-01, -23.110767, -75.172165, 9.3847084
-1.1799940, -7.4015331, .22167624E-04, -.47223658E-07, -.42381227E-01, -24.290760, -81.358170, 9.3831034
-1.1438804, -7.5390315, .23020848E-04, -.49470877E-07, -.44015471E-01, -25.434643, -87.716217, 9.3813820
-1.1162533, -7.7331848, .23905714E-04, -.51667232E-07, -.45566045E-01, -26.550894, -94.295151, 9.3795300
